Customer_ID,Customer_Status,Old_Class,Geographical_ID,CustCreationDate,Net_ Purchase(IRR),Avg_Invoice_Row_No,Waste_Rate,Rejected_Rate,Avg_Purchase_In_Month,Date_Of_Last_ Purchase,Unnamed: 11,Unnamed: 12
102152,Active,C,4,2019-02-03,173151487.8,6.192857143,0.170585352,0.052681554,26,2022-02-03,,
102155,Active,C,4,2019-02-03,297730676.4,9.5625,0.207080544,0.338646488,35,2022-01-29,,
102156,Active,C,4,2019-02-03,303395847.1,10.52380952,0.001982692,0.195769168,42,2022-02-03,,
102160,Active,B,4,2019-02-03,887960234.0,11.9,0.102589144,0.316135178,72,2022-01-25,,
102161,Active,C,4,2019-02-03,204752189.8,5.666666667,0.0,0.853415812,33,2022-02-03,,
102163,Active,C,4,2019-02-03,341819784.2,6.2,0.028204405,0.014101269,69,2022-02-03,,
102164,Active,C,4,2019-02-03,201432126.7,6.961904762,0.080052468,1.423865185,44,2022-01-25,,
102166,Active,C,4,2019-02-03,1701003416.0,23.30789474,0.04948116,0.119117432,81,2022-01-25,,
102168,Active,C,4,2019-02-03,64590275.04,4.76,0.010029834,1.06561132,11,2022-02-03,,
102169,Active,C,4,2019-02-03,131155041.5,2.992,0.085247261,0.105466886,51,2022-02-03,,
102170,Active,C,1,2019-02-03,162674285.9,6.48125,0.04127754,0.84923521,35,2022-02-02,,
102171,Active,B,1,2019-02-03,468805818.4,17.15454545,0.036378564,0.523324945,24,2022-01-31,,
102172,Active,C,1,2019-02-03,138838921.9,7.572727273,0.033001284,0.103427799,22,2022-01-31,,
102175,Active,C,4,2019-02-03,333574631.6,9.39047619,0.011889251,0.001672119,40,2022-02-03,,
102183,Active,B,4,2019-02-03,745770781.4,24.88181818,0.032139899,0.075394696,26,2022-01-31,,
102188,Active,C,1,2019-02-03,1164021968.0,13.83181818,0.070201458,0.284069178,87,2022-01-29,,
102189,Active,B,1,2019-02-03,1084101432.0,10.56956522,0.01835933,0.201523969,94,2022-02-03,,
102190,Active,C,1,2019-02-03,456893778.2,7.366666667,0.131998215,0.141401306,87,2022-01-29,,
102196,Active,A,1,2019-02-03,2645414387.0,19.98301887,0.079229999,0.160260532,112,2022-02-03,,
102198,Active,B,1,2019-02-03,1427894921.0,18.45714286,0.049184028,0.088221884,71,2022-01-25,,
102201,Active,B,1,2019-02-03,659580803.3,10.4,0.016312673,0.165118671,67,2022-02-02,,
102202,Active,B,1,2019-02-03,1151723710.0,28.57619048,0.087690418,0.167745275,49,2022-01-25,,
102203,Active,B,1,2019-02-03,919895975.2,9.102083333,0.088456531,0.099857328,96,2022-01-29,,
102205,Active,C,1,2019-02-03,508787396.8,9.112,0.102439009,0.087711969,49,2022-01-25,,
102208,Active,C,1,2019-02-03,654676110.6,14.59166667,0.183155998,0.086758108,53,2022-02-02,,
102210,Active,A,1,2019-02-03,2845006572.0,28.31714286,0.003654365,0.266799306,72,2022-01-29,,
102216,Active,B,1,2019-02-03,644213708.2,14.67037037,0.072973601,0.485646284,56,2022-01-29,,
102218,Active,B,1,2019-02-03,1268888829.0,18.28648649,0.030595699,0.184468877,80,2022-01-29,,
102219,Active,B,1,2019-02-03,1771885354.0,21.36486486,0.020310978,0.076828146,78,2022-01-29,,
102220,Active,B,1,2019-02-03,565008165.7,10.03,0.135180767,0.171764886,62,2022-01-29,,
102221,Active,A+,1,2019-02-03,4474196090.0,30.6,0.04021274,0.548312678,96,2022-02-02,,
102222,Active,B,1,2019-02-03,1314765311.0,15.54285714,0.070023503,0.111664279,72,2022-02-03,,
102223,Active,B,1,2019-02-03,2143823316.0,15.5125,0.026713604,0.061714078,96,2022-01-31,,
102226,Active,B,1,2019-02-03,1117095111.0,11.65714286,0.121879825,0.1104538,72,2022-01-30,,
102227,Active,C,1,2019-02-03,1380034180.0,14.60454545,0.199211386,0.152003759,92,2022-01-30,,
102232,Active,B,1,2019-02-03,1944345680.0,16.0779661,0.026265342,0.122655869,123,2022-02-03,,
102233,Active,C,1,2019-02-03,1075988772.0,13.94,0.132100219,0.493292365,80,2022-02-03,,
102234,Active,B,1,2019-02-03,475277019.2,10.37894737,0.037928784,0.151929196,40,2022-01-31,,
102237,Active,B,1,2019-02-03,1257109665.0,11.764,0.055536684,0.011527439,103,2022-01-29,,
102238,Active,C,1,2019-02-03,204991863.4,8.81875,0.156879441,0.494857557,36,2022-01-29,,
102241,Active,B,1,2019-02-03,1359679133.0,14.03714286,0.050551019,0.114863559,72,2022-01-31,,
102243,Active,B,1,2019-02-03,372046711.0,20.4,0.056333762,0.161511868,17,2022-02-03,,
102245,Active,B,1,2019-02-03,1083807391.0,11.11219512,0.08573948,0.285347875,80,2022-02-02,,
102246,Active,B,1,2019-02-03,1119076549.0,13.55142857,0.096022467,0.181864636,76,2022-01-31,,
102259,Active,C,1,2019-02-03,216116316.2,6.152380952,0.088909733,0.237268518,44,2022-01-30,,
102260,Active,B,1,2019-02-03,1909268701.0,13.28305085,0.030099849,0.051624978,117,2022-02-03,,
102263,Active,B,1,2019-02-03,1651513084.0,16.72244898,0.046415557,0.294461177,103,2022-01-29,,
102265,Active,A,1,2019-02-03,2135557128.0,17.16346154,0.045815496,0.038713102,98,2022-01-29,,
102266,Active,C,1,2019-02-03,173988528.2,4.974074074,0.06173696,0.419460101,54,2022-02-03,,
102267,Active,C,1,2019-02-03,1147532167.0,24.74444444,0.136047087,0.105825541,40,2022-01-29,,
102268,Active,B,1,2019-02-03,2156228442.0,18.009375,0.132938557,0.049984351,63,2022-01-31,,
102269,Active,B,1,2019-02-03,787509592.3,9.676923077,0.17946892,0.125532086,51,2022-02-02,,
102270,Active,C,1,2019-02-03,1247966384.0,16.10526316,0.042433829,0.510201705,71,2022-02-02,,
102271,Active,B,1,2019-02-03,388534765.8,9.775,0.238939324,0.013580657,26,2022-01-31,,
102272,Active,A,1,2019-02-03,3562868535.0,33.61612903,0.026810684,0.042949375,65,2022-01-31,,
102276,Active,A,1,2019-02-03,1935177198.0,33.388,0.02212819,0.54534079,60,2022-02-03,,
102277,Active,B,1,2019-02-03,1269433865.0,13.175,0.112003414,0.038323416,81,2022-01-31,,
102278,Active,C,1,2019-02-03,480628291.0,9.066666667,0.094383266,0.098001316,44,2022-01-30,,
102279,Active,B,1,2019-02-03,708346843.2,16.252,0.055194012,0.569185734,51,2022-01-31,,
102281,Active,B,1,2019-02-03,1404796728.0,21.28148148,0.082275066,0.18464902,53,2022-02-02,,
102282,Active,B,1,2019-02-03,1598330735.0,26.35,0.203044232,0.478547242,58,2022-02-02,,
102283,Active,A,1,2019-02-03,1624428011.0,15.95681818,0.018734108,0.042967759,87,2022-01-31,,
102284,Active,B,1,2019-02-03,1289567077.0,22.17727273,0.032871061,0.033358861,40,2022-01-31,,
102285,Active,A,1,2019-02-03,1171179030.0,16.75714286,0.078567203,0.070580497,72,2022-02-02,,
102287,Active,A+,1,2019-02-03,3320123316.0,21.29473684,0.015206444,0.041028243,119,2022-02-03,,
102288,Active,B,1,2019-02-03,1499245040.0,15.63055556,0.059500495,0.138366933,78,2022-02-02,,
102290,Active,A,1,2019-02-03,2224312555.0,22.85555556,0.032126301,0.081551705,71,2022-02-03,,
102291,Active,C,1,2019-02-03,222913764.6,9.45625,0.054576839,0.909305831,29,2022-02-02,,
102292,Active,A,1,2019-02-03,1497101334.0,17.80277778,0.062167299,0.060310379,74,2022-01-29,,
102293,Active,B,1,2019-02-03,492839385.0,12.64375,0.101199879,0.089501881,38,2022-01-30,,
102294,Active,B,1,2019-02-03,297156269.2,8.755,0.027934168,0.539098872,44,2022-02-02,,
102297,Active,B,1,2019-02-03,1518221124.0,17.61818182,0.280271304,0.528416786,44,2022-01-25,,
102301,Active,B,1,2019-02-03,1479487533.0,23.3952381,0.174500433,0.256688844,42,2022-01-24,,
102305,Active,B,1,2019-02-03,1282692678.0,14.85263158,0.041881875,0.001263772,78,2022-01-29,,
102306,Active,A+,1,2019-02-03,3856910565.0,30.98387097,0.1017505,0.21936503,69,2022-02-02,,
102310,Active,C,1,2019-02-03,863098224.8,26.01,0.022290342,0.335173196,42,2022-01-31,,
102311,Active,C,1,2019-02-03,90088550.16,5.525,0.241738434,0.582765872,22,2022-01-31,,
102312,Active,B,1,2019-02-03,1088241084.0,13.16511628,0.018242616,0.29835471,85,2022-02-03,,
102313,Active,B,1,2019-02-03,732242305.7,10.65,0.061131341,0.0,67,2022-01-30,,
102314,Active,B,1,2019-02-03,1169349038.0,23.72272727,0.082334676,0.100464096,47,2022-01-30,,
102319,Active,C,1,2019-02-03,533839197.7,7.8625,0.086711938,0.174071434,45,2022-01-30,,
102321,Active,B,1,2019-02-03,792449278.4,9.161111111,0.023251848,0.157694065,71,2022-02-02,,
102322,Active,B,1,2019-02-03,913672594.3,11.65714286,0.094812497,0.072317812,85,2022-02-03,,
102323,Active,A,1,2019-02-03,1441959757.0,16.08780488,0.039132824,0.083887148,85,2022-02-02,,
102324,Active,C,1,2019-02-03,212928912.7,10.625,0.205371611,2.064540014,35,2022-02-03,,
102325,Active,C,1,2019-02-03,524453217.5,11.8,0.116563713,0.93320944,35,2022-01-30,,
102328,Active,B,1,2019-02-03,1549221748.0,15.23461538,0.042016665,0.0,103,2022-01-30,,
102331,Active,B,1,2019-02-03,991587590.6,15.9,0.066177216,0.191991249,81,2022-01-31,,
102332,Active,B,1,2019-02-03,792044227.3,10.51481481,0.018063014,0.047937221,54,2022-02-02,,
102333,Active,C,1,2019-02-03,1094837600.0,12.3047619,0.048733265,0.155341311,87,2022-02-03,,
102334,Active,C,4,2019-02-03,50061444.72,6.46,0.064032407,1.196408452,9,2022-01-25,,
102337,Active,C,1,2019-02-03,591483313.7,9.040909091,0.035200878,0.064279788,45,2022-01-29,,
102342,Active,B,1,2019-02-03,939254155.6,13.08484848,0.13461676,0.360172323,69,2022-01-31,,
102345,Active,C,4,2019-02-03,215076314.8,7.508333333,0.006116965,0.080150841,51,2022-02-02,,
102348,Active,A,1,2019-02-03,1417102928.0,15.8972973,0.008005964,0.025522029,72,2022-02-02,,
102350,Active,B,1,2019-02-03,577463114.9,12.325,0.057542772,0.270162439,40,2022-01-31,,
102352,Active,C,1,2019-02-03,77681745.48,6.044444444,0.14519097,1.071297077,24,2022-02-03,,
102353,Active,C,1,2019-02-03,587727022.8,12.5375,0.150451797,0.207184228,38,2022-01-29,,
102354,Active,B,1,2019-02-03,771572980.6,9.938461538,0.010729623,0.001611591,54,2022-02-02,,
102355,Active,B,1,2019-02-03,276019793.6,8.419047619,0.001672818,0.0,45,2022-01-31,,
102356,Active,B,1,2019-02-03,1154949634.0,10.50512821,0.039621057,0.002180849,76,2022-02-03,,
102357,Active,C,1,2019-02-03,98896623.36,9.775,0.595750719,1.041586018,18,2022-02-02,,
102358,Active,B,1,2019-02-03,962062085.4,18.08181818,0.012379196,0.201538852,47,2022-01-31,,
102363,Active,A,1,2019-02-03,1837948449.0,19.07777778,0.063831576,0.065990082,76,2022-01-30,,
102369,Active,C,1,2019-02-03,441118588.2,18.36,0.0,0.291006298,29,2022-01-24,,
102371,Active,C,1,2019-02-03,239788188.2,11.75833333,0.0,0.330292469,33,2022-01-29,,
102372,Active,B,1,2019-02-03,853325873.5,12.65555556,0.026544258,0.154470915,56,2022-02-03,,
102374,Active,B,1,2019-02-03,1670235589.0,16.48679245,0.009545552,0.334322722,105,2022-02-03,,
102377,Active,B,1,2019-02-03,927829285.3,11.33333333,0.0,0.032493317,98,2022-02-03,,
102378,Active,C,1,2019-02-03,558252311.4,19.55,0.04886472,0.103310537,29,2022-01-31,,
102379,Active,C,1,2019-02-03,389685837.5,7.186363636,0.010616558,0.103789727,49,2022-01-29,,
102394,Active,C,1,2019-02-03,272866688.2,9.18,0.122730777,0.211899765,36,2022-01-30,,
102395,Active,A,1,2019-02-03,1274446755.0,19.16363636,0.024729105,0.202505014,45,2022-01-31,,
102396,Active,A,1,2019-02-03,1909770488.0,19.3375,0.022653016,0.219358584,78,2022-01-31,,
102397,Active,A,1,2019-02-03,151926831.0,14.875,0.0,0.0,9,2022-01-31,,
102399,Active,B,1,2019-02-03,892651546.1,17.0,0.002709883,0.166646811,47,2022-02-03,,
102405,Active,C,1,2019-02-03,400811177.3,7.444827586,0.0,0.334906167,60,2022-02-03,,
102407,Active,C,1,2019-02-03,369595090.8,15.3,0.0,0.28792945,22,2022-01-30,,
102409,Active,B,1,2019-02-03,470547640.3,11.2,0.015096307,0.968769831,38,2022-01-31,,
102410,Active,C,1,2019-02-03,253769716.0,8.231578947,0.0,0.108503091,38,2022-02-03,,
102423,Active,A,1,2019-02-03,272150143.4,8.81875,0.011093521,0.172953558,31,2022-01-31,,
102426,Active,B,1,2019-02-03,494468755.1,8.0,0.017309369,0.261992635,71,2022-02-03,,
102427,Active,C,1,2019-02-03,131882078.8,11.475,0.0,0.0,17,2022-01-25,,
102429,Active,C,1,2019-02-03,454712148.8,13.92380952,0.055728833,0.015430632,45,2022-01-31,,
102430,Active,B,1,2019-02-03,561360117.8,10.040625,0.126439088,0.231615129,69,2022-01-24,,
102431,Active,C,1,2019-02-03,355674316.0,9.144827586,0.042757606,0.012828421,60,2022-02-02,,
102432,Active,B,1,2019-02-03,678912453.6,9.6,0.006193503,0.122900794,71,2022-02-03,,
102433,Active,B,1,2019-02-03,364022216.8,6.978947368,0.237637153,0.017659267,36,2022-01-25,,
102436,Active,B,1,2019-02-03,991404128.2,13.16285714,0.050835952,0.077351834,72,2022-01-30,,
102439,Active,C,1,2019-02-03,427663106.6,7.512903226,0.082758093,0.505114204,63,2022-01-29,,
102440,Active,C,1,2019-02-03,268360489.3,9.161111111,0.007743079,0.081155916,42,2022-02-02,,
102447,Active,A,1,2019-02-03,1656480370.0,16.19473684,0.043542964,0.0,76,2022-02-02,,
102450,Active,C,1,2019-02-03,493129834.2,13.03333333,0.003339331,0.048976005,36,2022-01-25,,
102451,Active,B,1,2019-02-03,795954584.6,11.35,0.097620047,0.101117891,69,2022-02-03,,
102452,Active,A,1,2019-02-03,1663354123.0,20.79230769,0.09290503,0.220084524,83,2022-02-02,,
102455,Active,B,1,2019-02-03,1356365162.0,24.08333333,0.057533437,1.0098276,53,2022-01-30,,
102458,Active,B,1,2019-02-03,1333887160.0,14.05945946,0.04127354,0.049586197,72,2022-01-29,,
102460,Active,B,1,2019-02-03,771555376.7,9.35,0.046442081,0.120250903,71,2022-02-03,,
102461,Active,C,1,2019-02-03,9878968.68,5.1,1.185021962,25.49400805,2,2022-02-03,,
102463,Active,B,1,2019-02-03,572381555.8,10.78846154,0.086830783,0.783488219,53,2022-01-30,,
102464,Active,C,1,2019-02-03,953232555.1,18.20416667,0.084439807,0.150804743,53,2022-01-31,,
102466,Active,C,1,2019-02-03,205320108.1,6.516666667,0.090274839,0.0,35,2022-01-29,,
102473,Active,C,1,2019-02-03,71253609.24,10.76666667,0.0,0.123432228,8,2022-02-03,,
102474,Active,C,1,2019-02-03,316488291.1,5.1,0.0,0.084305605,56,2022-02-03,,
102476,Active,A,1,2019-02-03,1881336681.0,15.36181818,0.044278019,0.042752649,112,2022-01-30,,
102479,Active,C,1,2019-02-03,546319420.7,8.4,0.012968592,0.249896959,69,2022-01-24,,
102480,Active,C,1,2019-02-03,1124754454.0,8.814814815,0.055859689,0.0823384,58,2022-01-29,,
102483,Active,C,1,2019-02-03,244863874.1,4.838461538,0.228566285,0.081117589,54,2022-02-02,,
102484,Active,C,1,2019-02-03,787381739.0,19.30714286,0.002949255,0.252735536,29,2022-01-24,,
102485,Active,C,1,2019-02-03,406710075.4,10.4125,0.067267265,0.0,31,2022-01-24,,
102486,Active,B,1,2019-02-03,614020274.6,12.20909091,0.187259909,0.033658279,44,2022-02-03,,
102490,Active,C,1,2019-02-03,470911813.3,9.633333333,0.015332427,0.07609006,53,2022-02-02,,
102492,Active,C,1,2019-02-03,759090222.2,11.27037037,0.096043598,0.318677574,53,2022-02-02,,
102493,Active,C,1,2019-02-03,721930086.8,18.47333333,0.067049171,0.154855634,27,2022-01-29,,
102497,Active,C,1,2019-02-03,511105356.5,11.99444444,0.078454994,0.033399032,40,2022-01-31,,
102501,Active,B,1,2019-02-03,586369431.0,11.29677419,0.0596179,0.436009454,67,2022-02-03,,
102504,Active,B,1,2019-02-03,1409533654.0,15.79210526,0.065147297,0.006140326,76,2022-01-29,,
102505,Active,C,1,2019-02-03,758444270.9,9.01,0.049739343,0.037925447,22,2022-01-29,,
102507,Active,B,1,2019-02-03,1072295094.0,23.25909091,0.067034715,0.692032267,45,2022-01-29,,
102508,Active,C,1,2019-02-03,907858624.0,11.11538462,0.134805778,0.300291811,60,2022-02-03,,
102512,Active,C,1,2019-02-03,43015987.08,6.233333333,0.0,1.353052869,13,2022-02-02,,
102513,Active,B,1,2019-02-03,986116204.0,12.784,0.032031623,0.0,51,2022-01-31,,
102514,Active,B,1,2019-02-03,270129591.5,15.11111111,0.071361099,2.644286641,17,2022-02-02,,
102517,Active,C,1,2019-02-03,748190643.5,9.171052632,0.0230209,0.193348392,81,2022-02-03,,
102518,Active,C,1,2019-02-03,376011605.9,8.995833333,0.03434828,0.069897801,51,2022-02-03,,
102519,Active,C,1,2019-02-03,6114114.12,10.2,0.0,2.991229139,2,2022-01-25,,
102520,Active,B,1,2019-02-03,1130243360.0,18.28965517,0.029680098,0.113108779,56,2022-01-25,,
102521,Active,C,1,2019-02-03,406989690.0,9.904347826,0.025651908,0.310193232,49,2022-02-02,,
102522,Active,C,1,2019-02-03,233621992.1,9.676923077,0.0,2.948292662,31,2022-01-25,,
102525,Active,C,1,2019-02-03,344540234.6,9.605,0.009547235,0.042982507,40,2022-02-02,,
102527,Active,C,1,2019-02-03,428358260.4,15.40625,0.002505094,0.14875025,33,2022-01-24,,
102528,Active,C,1,2019-02-03,190257039.6,15.3,0.100788354,0.073880099,15,2022-01-30,,
102532,Active,C,1,2019-02-03,223262736.8,13.31666667,0.088023527,0.953720406,26,2022-02-02,,
102535,Active,C,1,2019-02-03,388828940.5,9.752631579,0.303717209,1.169357334,38,2022-01-30,,
102536,Active,B,1,2019-02-03,820230109.4,13.66538462,0.144336234,0.12258645,54,2022-02-02,,
102543,Active,C,1,2019-02-03,579814152.8,11.22,0.047871407,0.154326358,53,2022-01-25,,
102544,Active,B,1,2019-02-03,1157901698.0,17.35172414,0.035583823,0.237407815,62,2022-01-29,,
102545,Active,C,1,2019-02-03,558341961.0,9.203448276,0.020414768,0.012618774,58,2022-01-29,,
102547,Active,C,1,2019-02-03,527857852.6,11.42777778,0.068058325,0.0,40,2022-01-25,,
102551,Active,C,1,2019-02-03,464554186.1,12.15185185,0.043517839,0.003784104,60,2022-01-24,,
102555,Active,C,1,2019-02-03,449695613.0,12.43684211,0.027746584,0.0,45,2022-02-02,,
102557,Active,C,1,2019-02-03,1080857432.0,16.54666667,0.07340312,0.390230779,60,2022-02-03,,
102558,Active,C,1,2019-02-03,633016204.1,12.49130435,0.077742494,0.077159527,47,2022-01-30,,
102564,Active,C,1,2019-02-03,423932536.4,6.85862069,0.056431874,0.033601887,54,2022-02-02,,
102565,Active,A,1,2019-02-03,1365439521.0,14.97619048,0.062968439,0.107444573,89,2022-02-02,,
102566,Active,C,1,2019-02-03,400152895.7,8.565384615,0.045643646,0.188796151,51,2022-01-31,,
102568,Active,C,1,2019-02-03,483132084.4,9.9,0.01825683,0.372285481,67,2022-02-02,,
102570,Active,C,1,2019-02-03,1221200068.0,29.75,0.021301159,0.042953804,11,2022-01-30,,
102573,Active,C,1,2019-02-03,395411767.9,10.2,0.305150779,0.121135016,58,2022-01-29,,
102575,Active,B,1,2019-02-03,448127739.1,10.52380952,0.030246709,0.084070865,45,2022-02-02,,
102580,Active,C,1,2019-02-03,1439289294.0,33.4,0.235536054,0.121996054,35,2022-02-02,,
102582,Active,B,1,2019-02-03,754324602.7,12.96857143,0.195313279,0.220584129,78,2022-02-02,,
102584,Active,B,1,2019-02-03,2006059432.0,12.59545455,0.006974601,0.0,87,2022-01-29,,
102589,Active,C,1,2019-02-03,169554892.7,6.8,0.150824901,0.107227657,27,2022-02-03,,
102590,Active,B,1,2019-02-03,1663441112.0,17.23611111,0.109893358,0.206063613,76,2022-01-31,,
102591,Active,A,1,2019-02-03,1117223753.0,16.58965517,0.019250218,0.008198758,58,2022-01-29,,
102592,Active,C,1,2019-02-03,656632612.8,10.625,0.009561531,0.127207583,71,2022-01-29,,
102593,Active,C,1,2019-02-03,511447146.7,13.35714286,0.005721381,0.062548866,40,2022-02-03,,
102594,Active,C,1,2019-02-03,1105233067.0,20.78636364,0.051343058,0.827128295,44,2022-02-03,,
102595,Active,C,1,2019-02-03,308281365.0,8.731818182,0.013444251,1.802877998,47,2022-02-03,,
102599,Active,B,1,2019-02-03,839129314.4,14.7826087,0.06481649,0.178902737,56,2022-01-25,,
102600,Active,A,1,2019-02-03,1153345102.0,19.72,0.122381555,0.471628196,56,2022-02-02,,
102602,Active,C,1,2019-02-03,737656163.4,11.39,0.1106143,0.246750949,87,2022-02-02,,
102603,Active,B,1,2019-02-03,946915787.8,14.09210526,0.04001814,0.048677338,81,2022-01-25,,
102604,Active,C,1,2019-02-03,125911214.8,7.933333333,0.746995405,3.593450732,22,2022-01-29,,
102606,Active,C,1,2019-02-03,450826575.1,14.13125,0.005665012,0.26683436,36,2022-02-03,,
102608,Active,B,1,2019-02-03,1070470529.0,11.85526316,0.027662325,0.008288856,80,2022-01-31,,
102609,Active,B,1,2019-02-03,931801765.8,15.19375,0.076148918,0.163018236,63,2022-02-03,,
102611,Active,B,1,2019-02-03,1314522673.0,12.73023256,0.087233366,0.032932629,85,2022-02-02,,
102612,Active,B,1,2019-02-03,926720915.8,13.06875,0.066011235,0.127787295,63,2022-02-03,,
102617,Active,A+,1,2019-02-03,2752017939.0,18.16875,0.072893647,0.004319313,96,2022-02-02,,
102618,Active,C,1,2019-02-03,716527553.9,13.6,0.045892786,0.145598473,63,2022-02-03,,
102619,Active,C,1,2019-02-03,510857846.5,10.625,0.026234297,0.389262259,51,2022-02-02,,
102620,Active,C,1,2019-02-03,333755636.3,8.823809524,0.038569799,0.016075877,42,2022-01-24,,
102622,Active,C,1,2019-02-03,250566336.5,10.65333333,0.010601074,0.0,29,2022-02-03,,
102626,Active,B,1,2019-02-03,302003100.0,8.892307692,0.0626321,0.381984841,54,2022-01-31,,
102627,Active,B,1,2019-02-03,750137902.6,7.945652174,0.008731555,0.126650737,94,2022-02-02,,
102628,Active,B,1,2019-02-03,1067072130.0,14.86129032,0.132660845,0.297985668,63,2022-01-30,,
102629,Active,C,1,2019-02-03,318955869.0,14.84666667,0.023425371,0.815224386,27,2022-01-29,,
102631,Active,A,1,2019-02-03,1683776233.0,13.971875,0.060511238,0.087772368,63,2022-01-31,,
102636,Active,B,1,2019-02-03,1168804863.0,14.715625,0.03731577,0.180253979,65,2022-01-29,,
102637,Active,C,1,2019-02-03,379293070.8,10.625,0.043282462,0.105470909,31,2022-02-02,,
102642,Active,B,1,2019-02-03,483207764.4,11.54210526,0.067590379,0.0719523,36,2022-02-03,,
102643,Active,A,1,2019-02-03,1764286707.0,19.496875,0.044406598,0.038387567,67,2022-01-30,,
102645,Active,C,1,2019-02-03,965116405.3,13.26,0.111634028,0.247788564,53,2022-01-31,,
102651,Active,B,1,2019-02-03,1467792850.0,19.61071429,0.011903758,0.032757572,56,2022-01-31,,
102653,Active,B,1,2019-02-03,900967948.7,14.01034483,0.067021439,0.35264099,58,2022-02-03,,
102654,Active,B,1,2019-02-03,755206746.1,18.52105263,0.077442371,0.018004995,42,2022-01-30,,
102655,Active,C,1,2019-02-03,90784449.48,8.985714286,0.074241239,1.690177782,17,2022-02-02,,
102660,Active,B,1,2019-02-03,542293845.8,13.29090909,0.146211641,0.1109773,44,2022-02-03,,
102662,Active,B,1,2019-02-03,912771016.2,17.05666667,0.067840768,0.187409752,62,2022-02-02,,
102666,Active,C,1,2019-02-03,632020694.5,9.510810811,0.031084467,0.258843507,78,2022-01-25,,
102670,Active,B,1,2019-02-03,932620427.2,12.29230769,0.035018045,0.423121696,83,2022-02-02,,
102674,Active,A+,4,2019-02-03,1413280513.0,27.92857143,0.0,0.09477052,45,2022-01-24,,
102675,Active,C,4,2019-02-03,247229264.6,9.18,0.0,0.572832602,47,2022-02-03,,
102676,Active,C,4,2019-02-03,583178575.6,14.39333333,0.065422478,0.0,27,2022-01-30,,
102677,Active,C,4,2019-02-03,399819844.7,7.366666667,0.017359948,0.390579805,42,2022-02-03,,
102680,Active,B,4,2019-02-03,912539986.1,14.7826087,0.058850553,0.190853345,49,2022-01-31,,
102682,Active,A+,4,2019-02-03,1491341203.0,20.90540541,0.036844291,0.154920369,78,2022-02-03,,
102685,Active,B,4,2019-02-03,832316866.0,9.613793103,0.021042227,0.289483834,62,2022-02-03,,
102687,Active,C,4,2019-02-03,1955771889.0,27.67222222,0.011668966,0.607344088,35,2022-02-03,,
102692,Active,B,4,2019-02-03,331714021.7,7.933333333,0.00455968,0.094509129,45,2022-01-24,,
102698,Active,C,4,2019-02-03,75490006.56,3.626666667,0.034511426,3.103262828,33,2022-01-24,,
102699,Active,A,4,2019-02-03,1303428141.0,12.52195122,0.053977048,0.057998708,83,2022-01-29,,
102701,Active,C,4,2019-02-03,391752559.4,7.616,0.045826701,0.149602297,49,2022-01-30,,
102702,Active,B,4,2019-02-03,404438981.0,9.18,0.069529359,0.405022733,65,2022-01-24,,
102704,Active,C,4,2019-02-03,256207485.1,13.26,0.017789707,1.28225565,31,2022-01-24,,
102705,Active,B,4,2019-02-03,670824757.8,11.81052632,0.022151888,0.0,40,2022-01-24,,
102708,Inactive,C,4,2019-02-03,229496810.9,7.6,0.05808215,0.319936684,35,2022-02-02,,
102711,Active,B,4,2019-02-03,985687395.2,17.26842105,0.060148116,0.002462164,42,2022-02-03,,
102712,Active,A,4,2019-02-03,641264977.3,12.43125,0.043490116,0.059958754,63,2022-01-30,,
102713,Active,B,4,2019-02-03,635483775.1,8.621428571,0.01120934,0.180659952,81,2022-02-02,,
102714,Active,A+,4,2019-02-03,1513869044.0,16.53636364,0.007585744,0.031550318,108,2022-01-31,,
102717,Active,A,4,2019-02-03,1153146133.0,12.325,0.070372796,0.4511479,96,2022-02-02,,
102718,Active,B,4,2019-02-03,890415085.0,24.735,0.031561244,0.086816315,47,2022-02-03,,
102719,Active,B,4,2019-02-03,301643617.0,7.042857143,0.056392482,0.220192184,49,2022-02-02,,
102720,Active,B,1,2019-02-03,1188262680.0,14.1,0.082542165,0.034988983,71,2022-02-03,,
102723,Active,B,4,2019-02-03,575590275.0,8.84,0.018484365,0.010901607,63,2022-02-03,,
102725,Inactive,B,4,2019-02-03,255323207.6,8.84,0.002859532,0.581928993,49,2022-02-03,,
102726,Active,B,4,2019-02-03,1085516566.0,12.69795918,0.058438048,0.146749555,98,2022-01-30,,
102729,Active,A+,4,2019-02-03,1986221726.0,15.95166667,0.015208215,0.225676673,126,2022-02-02,,
102733,Active,C,4,2019-02-03,116097150.8,5.1,0.326416644,0.957929937,27,2022-02-03,,
102735,Active,C,4,2019-02-03,140651437.6,4.675,0.015318369,0.193379995,24,2022-02-03,,
102736,Active,C,4,2019-02-03,98932909.56,11.05,0.099573496,0.37654227,17,2022-01-31,,
102738,Active,A,4,2019-02-03,124332296.5,7.407142857,0.003644786,0.805319322,26,2022-01-31,,
102739,Active,B,4,2019-02-03,631173321.1,10.30967742,0.07583769,0.376265365,62,2022-02-03,,
102744,Active,B,4,2019-02-03,382456121.6,10.948,0.055531785,0.008764445,51,2022-02-02,,
102745,Active,A,4,2019-02-03,545180093.3,9.023076923,0.10118737,0.137854379,80,2022-02-02,,
102748,Inactive,B,4,2019-02-03,473486667.5,12.02142857,0.003518197,0.214915095,54,2022-01-31,,
